,age,occupation,sex,capital_loss,education_num,capital_gain,marital_status,hours_week,over_50kActual,over_50kPredicted
7447,24,0,1,0,10,0,4,40,0,0
7448,52,3,1,0,9,0,2,55,1,0
7449,45,8,0,0,9,0,2,40,1,0
7450,51,12,1,0,9,0,2,50,0,0
7451,45,10,1,0,13,0,4,46,0,0
7452,58,4,1,0,13,0,2,70,1,0
7453,52,4,1,0,12,0,2,55,1,1
7454,32,6,0,0,9,3908,2,40,0,0
7455,25,8,1,0,13,0,4,43,0,0
7456,24,7,1,0,6,0,2,50,0,0
7457,24,1,0,0,9,0,4,40,0,0
7458,36,12,1,0,13,0,2,50,1,1
7459,68,0,1,0,16,0,2,70,0,0
7460,22,0,1,1602,10,0,0,25,0,0
7461,40,14,0,0,6,0,5,70,0,0
7462,36,7,1,0,9,0,2,40,0,0
7463,28,12,1,1628,9,0,2,40,0,0
7464,51,12,0,0,10,0,0,60,0,0
7465,27,10,1,0,13,0,2,40,0,0
7466,28,3,1,0,5,0,2,40,1,0
7467,48,6,1,0,10,0,2,40,0,0
7468,23,13,1,0,13,0,4,22,0,0
7469,45,12,0,0,6,0,0,40,0,0
7470,34,4,0,0,14,4787,4,45,1,1
7471,37,1,0,0,10,0,2,40,0,0
7472,17,4,0,0,9,0,4,35,0,0
7473,38,12,1,0,10,0,2,50,1,1
7474,49,8,1,0,4,0,4,20,0,0
7475,29,3,1,0,9,0,5,40,0,0
7476,52,3,1,0,8,0,2,40,0,0
7477,31,4,1,0,9,0,2,70,0,0
7478,18,0,0,1602,10,0,4,20,0,0
7479,23,12,0,0,10,0,4,25,0,0
7480,49,10,1,0,15,0,2,40,1,1
7481,32,1,1,0,9,0,2,40,0,0
7482,26,12,1,0,10,0,2,40,0,0
7483,17,1,0,1602,7,0,4,40,0,0
7484,23,0,1,0,12,0,4,16,0,0
7485,44,10,1,0,10,0,2,45,0,1
7486,34,10,0,0,13,0,0,50,1,0
7487,55,1,0,0,9,0,0,29,0,0
7488,56,8,0,0,9,0,0,37,0,0
7489,39,11,1,0,10,0,2,40,0,0
7490,24,8,1,0,5,0,4,40,0,0
7491,21,8,0,0,9,0,4,40,0,0
7492,26,0,0,1977,13,0,2,40,1,0
7493,27,14,1,0,9,0,0,70,0,0
7494,41,10,0,0,13,0,4,45,0,0
7495,50,8,1,0,10,0,4,32,0,0
7496,53,1,0,0,9,7688,2,35,1,1
7497,64,0,1,0,7,0,2,30,0,0
7498,67,1,1,0,9,0,2,35,0,0
7499,56,7,0,0,9,0,6,30,0,0
7500,32,4,1,0,9,0,2,55,0,0
7501,57,1,0,0,9,0,0,40,0,0
7502,20,8,0,0,10,0,4,30,0,0
7503,29,8,1,0,2,0,4,20,0,0
7504,19,1,0,0,10,0,4,40,0,0
7505,33,10,1,0,14,0,4,20,0,0
7506,31,8,0,0,12,0,5,40,0,0
7507,22,5,1,0,10,0,2,20,0,0
7508,42,4,1,0,14,0,2,40,1,1
7509,56,3,1,0,6,0,0,45,0,0
7510,46,11,1,0,10,0,2,40,1,1
7511,32,8,1,0,9,3103,2,38,1,1
7512,23,4,1,0,9,0,4,40,0,0
7513,54,8,0,0,9,0,6,40,0,0
7514,58,5,1,0,3,0,2,40,0,0
7515,25,3,1,0,10,0,4,40,0,0
7516,46,3,0,0,12,0,4,50,0,0
7517,17,6,1,0,6,0,4,10,0,0
7518,19,13,1,0,9,0,4,20,0,0
7519,37,8,0,0,11,0,4,40,0,0
7520,50,0,1,0,14,0,4,40,0,1
7521,25,8,1,0,9,0,2,40,0,0
7522,42,13,1,0,13,0,4,40,0,0
7523,35,13,1,0,9,0,2,40,0,0
7524,65,1,1,0,13,10605,2,20,1,1
7525,28,4,0,0,14,0,4,80,0,0
7526,26,12,0,0,10,0,4,40,0,0
7527,25,0,0,0,13,0,3,15,0,0
7528,62,1,0,0,9,0,2,40,0,0
7529,40,0,1,0,9,0,0,25,0,0
7530,37,1,1,0,10,0,2,40,0,0
7531,36,13,0,0,11,0,0,40,0,0
7532,48,3,1,0,12,0,3,55,0,1
7533,46,4,1,0,14,0,2,45,1,1
7534,26,6,1,0,9,0,4,48,0,0
7535,42,10,1,0,13,0,2,45,1,1
7536,34,10,0,0,12,0,2,45,1,0
7537,53,11,1,0,9,0,2,40,1,1
7538,41,4,1,0,14,0,2,50,1,1
7539,55,8,0,0,7,0,3,40,0,0
7540,19,0,1,0,8,0,4,40,0,0
7541,63,3,1,0,9,0,2,45,0,1
7542,36,10,0,0,14,0,4,60,1,1
7543,44,10,1,0,15,0,2,60,0,1
7544,43,4,1,0,9,0,2,40,0,0
7545,58,5,1,0,10,0,2,35,0,0
7546,36,5,1,0,4,0,4,75,0,0
7547,62,4,0,0,11,0,2,45,1,1
7548,47,1,1,0,10,7688,2,42,1,1
7549,30,14,1,0,10,0,2,35,0,0
7550,29,13,1,0,13,0,2,40,1,0
7551,25,7,0,0,6,0,4,40,0,0
7552,30,10,1,0,14,0,2,40,1,1
7553,36,3,1,0,10,0,4,50,0,0
7554,33,4,1,0,10,0,4,50,0,0
7555,59,3,1,0,10,0,2,36,0,0
7556,36,12,1,0,9,0,2,50,0,0
7557,39,7,1,0,10,0,4,40,0,0
7558,27,13,1,0,14,0,4,40,0,0
7559,29,8,0,0,10,0,4,40,1,0
7560,42,13,0,0,13,0,3,40,0,1
7561,37,14,1,0,9,0,4,50,0,0
7562,26,14,1,0,7,0,2,40,0,0
7563,33,4,0,0,9,0,2,40,0,0
7564,45,3,1,0,9,0,2,50,0,0
7565,34,14,1,1579,10,0,2,40,0,0
7566,20,13,1,0,10,0,4,40,0,0
7567,17,12,0,0,7,0,4,26,0,0
7568,24,10,1,0,14,0,4,13,0,0
7569,27,4,1,0,10,0,4,40,0,0
7570,45,8,0,0,2,0,2,40,0,0
7571,39,10,1,0,13,0,2,45,1,1
7572,45,9,0,0,9,0,4,30,0,0
7573,18,8,1,0,8,0,4,18,0,0
7574,58,8,0,0,10,0,0,40,0,0
7575,37,7,0,0,9,0,0,40,0,0
7576,71,5,1,1510,9,0,2,35,0,0
7577,72,0,1,0,9,0,2,25,0,0
7578,27,3,1,0,7,0,4,45,0,0
7579,44,4,0,0,10,0,2,70,1,0
7580,42,12,0,0,15,15024,2,40,1,1
7581,22,0,0,0,10,0,4,15,0,0
7582,49,3,1,0,10,0,2,40,0,0
7583,24,10,1,0,13,5013,2,30,0,0
7584,34,10,1,0,14,0,2,55,0,1
7585,64,3,1,0,9,2635,2,10,0,0
7586,63,4,0,0,10,0,0,35,0,0
7587,43,3,1,0,10,0,2,40,0,0
7588,20,0,1,0,10,0,4,25,0,0
7589,37,1,0,0,10,0,3,27,0,0
7590,58,12,0,0,9,0,2,38,0,0
7591,21,6,1,0,9,0,4,40,0,0
7592,34,10,1,0,13,0,2,45,1,0
7593,31,4,0,0,14,0,0,40,0,0
7594,22,8,0,0,9,0,4,40,0,0
7595,34,4,1,0,13,0,2,40,1,1
7596,23,12,0,0,10,0,2,35,0,0
7597,38,7,0,0,8,0,4,50,0,0
7598,41,5,1,0,9,0,0,20,0,0
7599,57,3,1,0,7,0,3,40,0,0
7600,44,10,1,0,13,0,2,3,0,0
7601,38,3,1,0,9,0,2,47,0,0
7602,53,1,1,0,10,0,2,40,1,0
7603,23,6,1,0,10,0,2,40,0,0
7604,39,12,1,0,9,0,2,40,0,0
7605,52,1,0,0,10,0,0,40,0,0
7606,44,1,1,0,9,0,2,48,1,1
7607,44,4,1,0,13,99999,2,45,1,1
7608,30,10,0,0,13,0,2,33,1,0
7609,40,4,1,0,13,0,2,60,1,1
7610,36,3,1,0,9,0,2,40,0,0
7611,37,5,1,0,9,0,2,60,1,0
7612,55,3,1,0,9,0,0,40,0,0
7613,74,8,1,0,9,0,6,17,0,0
7614,27,13,0,0,9,0,4,40,0,0
7615,26,0,0,1651,9,0,1,42,0,0
7616,33,8,0,0,10,0,0,30,0,0
7617,39,8,0,0,6,0,0,60,0,0
7618,37,6,1,0,7,0,4,40,0,0
7619,34,0,1,0,9,0,2,40,0,0
7620,50,1,0,0,9,0,0,40,0,0
7621,33,3,1,0,9,0,2,40,0,0
7622,50,3,0,0,10,0,0,45,0,0
7623,30,1,0,0,13,0,4,40,0,0
7624,28,10,1,0,13,0,4,45,0,0
7625,19,3,1,0,10,0,4,20,0,0
7626,38,12,1,0,10,0,5,60,0,0
7627,20,7,1,0,10,0,2,40,0,0
7628,38,1,1,0,10,0,4,48,0,0
7629,50,11,1,0,10,7298,2,40,1,1
7630,46,3,1,0,9,0,2,40,1,0
7631,62,4,1,0,14,0,2,40,1,1
7632,90,4,1,0,14,0,4,50,1,0
7633,62,0,1,0,4,3411,2,50,0,0
7634,46,10,0,0,13,0,2,21,1,0
7635,24,13,1,0,13,0,4,40,0,0
7636,54,10,1,0,10,0,2,40,1,0
7637,45,6,1,0,10,0,2,40,0,0
7638,56,3,1,0,10,0,2,60,0,0
7639,54,0,0,0,4,0,4,25,0,0
7640,28,1,0,0,9,0,4,40,0,0
7641,50,10,1,0,14,0,2,45,1,1
7642,48,11,1,0,9,0,2,40,0,0
7643,21,5,1,0,1,0,4,50,0,0
7644,31,7,1,0,9,0,2,40,0,0
7645,50,4,1,1672,13,0,2,48,0,0
7646,30,4,1,0,13,0,4,44,0,0
7647,35,12,1,0,13,0,2,40,0,0
7648,18,7,1,0,9,0,4,20,0,0
7649,20,10,0,0,10,2176,4,12,0,0
7650,58,10,1,0,16,0,2,50,1,0
7651,62,10,1,0,13,3103,2,40,1,1
7652,30,10,1,1977,9,0,2,15,1,1
7653,20,5,1,0,11,0,4,40,0,0
7654,65,1,1,0,9,0,2,20,0,0
7655,28,12,0,0,9,0,2,40,0,0
7656,56,10,0,0,14,0,2,40,1,1
7657,45,10,1,0,14,0,2,40,1,1
7658,59,3,1,0,13,0,2,60,0,1
7659,32,1,0,0,9,0,0,45,0,0
7660,21,5,1,0,3,2176,4,36,0,0
7661,54,12,0,0,9,0,6,40,0,0
7662,53,0,1,0,13,0,2,30,1,0
7663,28,1,0,0,10,0,5,40,0,0
7664,29,13,1,0,11,0,2,42,1,0
7665,34,10,1,0,9,0,2,40,1,0
7666,52,7,1,0,1,0,2,40,0,0
7667,32,4,1,0,13,0,4,40,1,0
7668,49,3,1,0,10,7688,2,40,1,1
7669,22,0,0,0,10,0,4,40,0,0
7670,38,8,0,0,13,0,4,35,0,0
7671,32,3,1,0,9,0,2,40,0,0
7672,32,13,0,0,10,3887,5,40,0,0
7673,68,0,0,0,9,0,6,12,0,0
7674,49,4,0,0,15,0,0,40,0,0
7675,25,1,0,0,9,0,4,48,0,0
7676,56,3,1,0,9,0,2,40,0,0
7677,56,7,1,0,2,0,5,40,0,0
7678,28,4,0,0,13,0,4,60,0,0
7679,45,8,0,0,9,0,4,30,0,0
7680,37,3,1,0,9,0,4,35,0,0
7681,42,11,1,0,10,0,2,40,1,1
7682,42,10,0,0,12,0,0,40,1,0
7683,25,11,1,0,11,0,4,30,0,0
7684,18,6,1,0,10,0,4,30,0,0
7685,30,1,1,0,9,0,2,40,0,0
7686,47,10,1,0,10,0,2,40,1,1
7687,24,10,1,0,12,0,4,20,0,0
7688,47,1,0,1504,9,0,0,35,0,0
7689,21,0,0,0,10,0,4,35,0,0
7690,69,10,1,0,9,0,2,20,0,0
7691,17,6,1,0,8,0,4,18,0,0
7692,44,5,1,0,10,4508,2,72,0,0
7693,40,13,1,0,13,0,4,40,0,0
7694,33,10,0,0,13,0,4,45,0,0
7695,40,4,1,0,11,0,2,50,1,1
7696,33,14,1,0,9,0,2,40,0,0
7697,49,1,1,0,13,0,2,40,1,1
7698,40,3,1,0,11,0,2,35,0,0
7699,62,14,1,0,9,0,2,44,0,0
7700,24,12,1,0,11,0,4,40,0,0
7701,26,3,1,0,4,0,4,40,0,0
7702,40,4,1,0,9,0,2,50,1,0
7703,47,3,1,0,9,0,2,60,1,0
7704,30,12,0,0,13,0,0,40,0,0
7705,56,4,1,0,9,0,2,50,0,1
7706,57,6,1,0,10,7298,2,40,1,1
7707,33,1,0,0,10,0,0,38,0,0
7708,56,10,1,0,13,0,2,50,0,1
7709,22,1,0,0,10,0,4,40,0,0
7710,25,3,1,0,13,0,4,40,0,0
7711,51,1,0,0,9,0,2,20,0,0
7712,48,10,1,0,14,0,4,60,0,0
7713,40,12,1,0,11,0,2,50,0,1
7714,39,14,1,0,9,0,2,45,1,0
7715,40,7,1,0,9,0,2,40,0,0
7716,46,1,1,0,10,0,2,40,1,0
7717,23,8,1,0,9,0,4,40,0,0
7718,38,14,1,0,9,0,2,40,1,0
7719,45,12,0,0,9,0,0,40,0,0
7720,67,0,1,0,9,1086,6,35,0,0
7721,32,3,1,0,11,0,4,40,0,0
7722,18,6,1,0,7,0,4,40,0,0
7723,43,1,0,0,13,0,0,34,0,0
7724,26,14,1,0,11,2885,2,40,0,0
7725,52,4,1,0,14,0,2,36,0,0
7726,29,10,1,0,13,0,1,50,1,1
7727,49,12,1,0,10,0,2,50,0,1
7728,20,8,0,0,10,0,4,20,0,0
7729,29,10,1,0,13,0,4,50,0,0
7730,40,12,1,0,12,0,2,40,1,1
7731,43,7,0,625,5,0,4,40,0,0
7732,44,1,0,0,10,0,0,37,0,0
7733,36,7,1,0,9,2202,0,40,0,0
7734,27,8,1,0,5,0,4,50,0,0
7735,21,7,1,0,9,0,4,40,0,0
7736,31,4,1,1887,13,0,2,40,1,1
7737,35,3,1,0,10,0,2,45,0,0
7738,25,8,1,0,8,0,4,40,0,0
7739,34,7,0,0,10,0,0,40,0,0
7740,51,12,1,0,13,0,2,55,0,1
7741,69,10,1,0,15,20051,2,45,1,1
7742,20,1,0,0,10,0,4,35,0,0
7743,68,11,1,1668,9,0,6,20,0,0
7744,36,3,1,0,9,0,4,35,0,0
7745,25,12,0,0,9,0,4,30,0,0
7746,34,11,1,0,10,0,2,40,0,0
7747,58,7,1,0,10,0,0,40,0,0
7748,43,10,1,0,14,0,2,45,1,1
7749,21,1,0,0,10,0,4,20,0,0
7750,25,1,0,0,13,0,4,40,0,0
7751,41,14,1,0,6,0,2,40,1,0
7752,45,5,1,0,9,0,2,70,0,0
7753,54,4,0,0,10,0,0,40,0,0
7754,40,8,0,0,11,0,0,32,0,0
7755,48,12,0,0,10,0,2,40,0,0
7756,41,10,0,0,14,0,4,40,0,0
7757,62,4,0,0,11,0,6,40,0,0
7758,46,10,0,0,13,0,4,44,1,0
7759,67,4,0,0,9,0,6,35,0,0
7760,24,6,1,0,9,0,2,70,0,0
7761,19,12,1,0,9,0,4,25,0,0
7762,61,3,1,0,6,0,2,40,0,0
7763,28,5,1,0,11,0,2,80,0,0
7764,41,3,1,0,10,0,2,40,0,0
7765,47,4,1,0,9,0,2,40,1,0
7766,51,10,1,0,14,0,4,55,1,1
7767,39,8,0,0,9,0,4,40,0,0
7768,52,3,1,0,9,0,2,40,0,0
7769,36,3,1,0,9,0,0,55,0,0
7770,23,3,1,0,7,0,4,30,0,0
7771,18,8,1,0,5,0,4,35,0,0
7772,18,1,0,0,9,0,4,40,0,0
7773,65,12,0,0,9,0,0,25,0,0
7774,36,7,1,0,9,0,2,40,0,0
7775,23,1,0,0,12,0,4,25,0,0
7776,28,8,1,0,9,0,2,43,0,0
7777,30,4,0,0,10,0,4,40,0,0
7778,51,4,1,0,10,0,2,50,1,1
7779,39,6,1,0,9,0,2,40,0,0
7780,41,1,0,0,9,0,2,38,1,0
7781,52,12,1,0,9,7688,2,55,1,1
7782,37,8,1,0,7,0,3,40,0,0
7783,29,10,1,0,11,0,4,43,0,0
7784,43,6,0,0,5,0,0,40,0,0
7785,58,4,1,0,13,0,0,40,0,0
7786,34,4,1,0,13,0,2,65,1,1
7787,34,11,1,0,9,0,4,40,0,0
7788,25,12,1,0,10,0,4,20,0,0
7789,58,12,1,0,14,0,2,40,0,1
7790,34,4,1,0,9,0,4,50,0,0
7791,33,1,1,0,12,0,4,30,0,0
7792,72,4,1,0,15,0,2,10,0,0
7793,36,8,1,0,10,0,4,48,0,0
7794,39,8,0,0,14,0,4,35,0,0
7795,47,0,0,0,3,0,5,56,0,0
7796,67,10,1,0,13,0,2,40,1,1
7797,30,6,0,0,9,0,4,35,0,0
7798,34,3,1,0,9,0,2,40,0,0
7799,41,10,1,0,15,0,2,45,1,1
7800,57,7,1,0,9,0,2,70,0,0
7801,59,7,0,0,9,0,6,40,0,0
7802,51,4,1,0,10,0,2,40,0,1
7803,33,8,0,0,13,0,4,15,0,0
7804,21,8,0,0,12,0,4,5,0,0
7805,20,6,1,0,9,0,4,40,0,0
7806,58,12,0,0,9,15024,2,35,1,1
7807,64,10,1,0,16,0,6,80,1,0
7808,60,0,0,0,9,0,4,40,0,0
7809,54,3,1,0,9,0,2,35,0,0
7810,66,5,1,0,9,2653,2,40,0,0
7811,26,8,0,0,9,0,4,30,0,0
7812,26,8,1,0,9,0,4,40,0,0
7813,57,14,1,0,9,5178,2,60,1,1
7814,40,7,0,0,10,0,0,40,0,0
7815,58,8,1,0,9,0,2,40,0,0
7816,52,8,1,0,10,0,2,35,1,0
7817,30,12,0,0,10,0,2,40,0,0
7818,26,13,0,0,13,0,4,40,0,0
7819,47,10,0,0,14,0,0,40,0,0
7820,34,6,1,0,10,0,2,32,0,0
7821,56,14,1,0,9,0,2,40,0,0
7822,67,4,1,0,13,0,2,40,0,1
7823,24,12,1,0,11,0,4,50,0,0
7824,59,4,1,0,13,0,2,60,1,1
7825,31,7,1,0,9,0,2,40,1,0
7826,52,10,1,0,13,0,2,50,1,1
7827,43,12,1,0,13,0,2,40,1,1
7828,52,4,0,0,13,0,5,40,0,0
7829,53,10,0,0,14,0,4,46,1,1
7830,47,10,1,0,11,0,2,40,1,1
7831,28,3,1,0,9,0,2,45,0,0
7832,48,10,0,0,14,0,0,40,0,0
7833,24,11,1,0,13,0,2,45,0,0
7834,37,6,1,0,9,0,2,24,0,0
7835,29,4,0,0,9,0,2,40,0,0
7836,24,7,1,0,9,0,4,45,0,0
7837,37,4,1,0,9,0,2,40,1,0
7838,40,11,1,0,12,0,2,60,0,0
7839,29,6,1,0,3,0,4,42,0,0
7840,35,11,1,0,9,0,2,55,0,1
7841,41,1,0,0,9,0,0,40,0,0
7842,24,0,0,0,9,0,5,38,0,0
7843,32,12,1,0,13,0,4,32,0,0
7844,19,12,1,0,9,0,4,20,0,0
7845,54,4,0,0,11,0,6,40,0,0
7846,19,12,0,0,10,0,4,25,0,0
7847,21,5,1,0,9,0,4,25,0,0
7848,67,10,1,0,13,0,2,10,0,0
7849,45,1,0,0,8,3103,2,40,1,1
7850,51,3,1,0,9,7298,2,50,1,1
7851,18,12,0,0,9,0,4,24,0,0
7852,26,10,0,0,13,0,4,35,0,0
7853,34,9,0,0,13,0,2,20,1,0
7854,36,4,0,0,9,1831,0,40,0,0
7855,44,7,1,0,3,0,2,32,0,0
7856,43,3,1,0,9,0,2,70,0,0
7857,59,3,1,0,4,0,2,40,0,0
7858,60,8,1,0,9,0,2,40,1,0
7859,32,3,1,0,10,0,2,40,1,0
7860,44,14,0,0,11,0,2,25,0,0
7861,25,12,1,0,11,0,4,65,1,0
7862,40,12,1,0,10,4386,2,50,0,1
7863,63,4,0,0,9,8614,4,38,1,1
7864,52,12,1,0,9,0,2,40,1,1
7865,31,1,1,0,10,0,2,50,0,1
7866,45,4,0,0,13,0,4,40,0,0
7867,45,4,1,0,13,0,2,40,1,1
7868,49,12,1,0,13,5013,2,45,0,0
7869,56,3,1,0,9,0,2,40,0,0
7870,35,7,1,0,9,5013,2,40,0,0
7871,19,8,0,0,5,0,4,50,0,0
7872,37,13,1,0,13,0,5,40,0,0
7873,37,11,1,0,9,0,2,40,0,0
7874,58,5,1,0,13,0,2,35,0,0
7875,23,1,1,0,10,0,2,40,0,0
7876,40,3,1,0,10,0,2,40,1,0
7877,33,4,1,0,9,0,2,40,1,0
7878,35,1,1,0,9,0,2,40,0,0
7879,55,4,0,0,13,0,4,35,0,0
7880,46,12,1,0,13,0,2,45,0,1
7881,31,4,0,0,13,13550,4,50,1,1
7882,53,1,1,0,9,0,2,50,0,1
7883,50,1,0,0,9,0,0,40,0,0
7884,46,7,1,0,7,0,2,40,0,0
7885,24,7,0,0,9,0,2,40,0,0
7886,43,1,0,0,11,0,4,55,0,0
7887,34,12,1,1887,13,0,2,40,1,1
7888,31,6,1,0,2,0,2,35,0,0
7889,45,0,0,0,9,0,5,10,0,0
7890,19,6,1,0,10,0,4,25,0,0
7891,50,12,1,0,10,0,2,60,1,0
7892,39,4,1,0,9,0,2,50,1,0
7893,27,7,0,0,9,0,4,40,0,0
7894,37,5,1,0,13,0,4,30,0,0
7895,42,10,1,1902,15,0,2,60,1,1
7896,42,12,1,0,10,0,2,90,1,0
7897,46,4,1,0,12,0,2,40,1,1
7898,28,3,1,0,13,0,2,45,1,0
7899,46,10,1,0,10,0,2,24,0,0
7900,37,12,1,0,10,0,2,55,0,1
7901,43,4,0,0,9,0,0,40,0,0
7902,34,8,1,0,9,0,2,40,0,0
7903,50,12,0,0,9,0,5,55,0,0
7904,35,12,1,0,10,0,2,40,0,0
7905,21,11,1,0,9,0,4,40,0,0
7906,61,0,1,0,13,0,2,24,1,0
7907,30,10,1,0,13,0,2,40,1,1
7908,29,4,0,0,10,0,2,40,0,0
7909,20,1,0,0,10,0,4,40,0,0
7910,22,8,0,1741,10,0,4,30,0,0
7911,35,8,0,0,10,0,4,37,0,0
7912,33,10,1,0,15,0,4,40,1,0
7913,34,10,1,0,14,0,2,43,1,1
7914,17,0,1,0,6,0,4,40,0,0
7915,28,6,1,0,10,0,4,35,0,0
7916,44,4,1,0,10,0,2,40,1,1
7917,36,3,1,0,9,0,0,40,0,0
7918,38,7,1,0,9,0,2,40,1,0
7919,59,1,1,0,13,0,4,38,0,0
7920,50,1,0,0,9,0,6,35,0,0
7921,33,3,1,0,9,0,0,50,0,0
7922,30,11,1,0,9,0,4,40,0,0
7923,35,3,1,1485,9,0,2,40,0,1
7924,38,8,0,0,9,0,0,35,0,0
7925,43,8,1,0,12,0,2,40,0,0
7926,22,14,1,0,9,0,4,40,0,0
7927,58,12,1,0,13,0,0,50,0,0
7928,22,12,1,0,10,0,4,40,0,0
7929,49,1,1,0,10,0,2,40,0,1
7930,53,0,0,0,9,0,2,2,0,0
7931,58,3,1,0,10,0,2,40,1,0
7932,21,10,0,0,7,0,4,24,0,0
7933,24,3,1,0,9,0,4,40,0,0
7934,51,10,0,0,12,0,0,40,0,0
7935,32,6,1,0,10,0,0,16,0,0
7936,31,4,1,0,10,0,2,50,0,0
7937,57,3,1,0,7,0,2,40,1,0
7938,33,3,1,0,9,0,2,40,0,0
7939,39,6,1,0,6,0,2,45,0,1
7940,40,10,0,0,13,0,2,40,1,1
7941,52,14,1,0,11,0,2,56,0,0
7942,17,6,1,0,8,0,4,20,0,0
7943,39,4,0,0,10,0,0,15,0,0
7944,47,3,1,0,11,0,2,60,1,1
7945,72,12,1,0,9,0,2,12,0,0
7946,40,13,0,213,10,0,0,40,0,0
7947,38,4,0,0,10,0,0,38,0,0
7948,25,11,0,0,13,0,4,40,0,0
7949,24,3,1,0,9,0,2,40,0,0
7950,63,10,0,0,9,0,0,72,0,0
7951,22,14,1,0,10,0,4,25,0,0
7952,40,10,1,0,13,0,2,45,1,1
7953,23,3,0,0,6,0,4,40,0,0
7954,64,3,1,0,9,2635,2,24,0,0
7955,30,3,1,0,9,0,2,40,0,0
7956,58,12,1,0,9,0,2,55,1,0
7957,46,6,1,0,13,0,4,40,0,0
7958,50,10,1,0,13,6849,3,40,0,0
7959,41,3,1,0,9,0,2,60,1,0
7960,57,14,1,0,9,0,0,48,0,0
7961,48,1,1,0,10,0,2,40,1,0
7962,19,6,1,0,9,0,4,40,0,0
7963,20,8,0,0,9,0,4,40,0,0
7964,29,10,1,0,11,0,2,40,1,0
7965,50,10,1,1590,9,0,0,40,0,0
7966,23,1,0,0,10,0,4,20,0,0
7967,61,10,1,0,15,0,2,50,1,1
7968,22,3,1,0,9,0,2,40,0,0
7969,37,10,0,0,10,0,4,15,0,0
7970,51,4,0,0,10,0,5,60,0,0
7971,60,7,1,0,9,0,2,40,0,0
7972,37,4,0,0,14,0,0,40,0,0
7973,58,3,1,1887,11,0,2,48,1,1
7974,57,13,1,0,9,0,2,40,0,0
7975,57,3,1,0,5,0,2,40,1,0
7976,35,10,0,0,14,0,4,38,1,0
7977,33,1,0,0,10,6849,4,50,0,0
7978,63,12,1,0,10,0,2,30,0,0
7979,43,12,1,0,13,0,2,40,1,1
7980,35,4,0,0,9,0,0,40,0,0
7981,44,12,0,0,10,0,0,48,0,0
7982,45,1,1,0,9,0,2,40,0,0
7983,23,1,0,0,12,0,4,15,0,0
7984,27,10,0,0,13,0,4,50,1,0
7985,47,11,1,0,13,0,2,50,1,0
7986,24,0,0,0,9,0,4,40,0,0
7987,39,1,1,0,10,0,2,40,1,0
7988,29,1,1,0,10,0,4,60,0,0
7989,22,8,1,0,10,0,4,40,0,0
7990,43,3,1,0,10,0,0,40,0,0
7991,30,6,1,0,10,0,0,50,0,0
7992,42,10,0,0,10,1506,5,40,0,0
7993,41,12,1,0,10,0,2,50,0,1
7994,41,3,1,0,9,0,2,40,0,1
7995,27,6,1,0,9,0,4,40,0,0
7996,44,7,0,0,9,0,2,45,0,0
7997,45,3,1,0,9,0,2,56,1,1
7998,33,13,1,0,11,0,0,50,0,0
7999,19,8,0,0,10,0,4,15,0,0
8000,25,7,1,0,14,0,2,40,0,0
8001,21,3,0,0,10,0,4,40,0,0
8002,53,10,1,0,13,0,2,40,0,1
8003,34,10,1,0,14,0,2,45,1,0
8004,37,12,1,0,10,0,2,50,0,0
8005,81,5,1,0,4,0,2,21,0,0
8006,24,4,0,0,9,0,0,45,1,0
8007,37,4,1,0,9,0,2,40,0,0
8008,31,13,0,0,11,0,2,38,1,0
8009,50,4,1,0,13,0,2,60,0,1
8010,43,10,0,0,16,0,2,70,1,1
8011,47,10,1,0,12,0,2,40,1,1
8012,57,4,1,1977,13,0,2,40,1,1
8013,46,7,0,0,13,0,0,40,0,0
8014,23,12,1,0,9,0,4,40,0,0
8015,37,3,1,0,7,0,2,50,0,0
8016,38,1,0,0,12,0,3,40,0,0
8017,64,8,0,1762,9,0,0,79,0,0
8018,68,10,1,0,15,0,6,60,1,1
8019,49,8,1,0,9,0,2,40,0,0
8020,45,12,1,0,10,0,2,40,0,1
8021,19,1,0,0,10,0,4,40,0,0
8022,30,6,1,0,10,0,4,55,0,0
8023,43,3,1,0,9,0,2,40,0,0
8024,43,0,0,0,9,0,0,40,0,0
8025,50,8,1,0,9,0,2,40,0,0
8026,34,8,1,0,12,0,2,80,0,1
8027,31,13,1,0,15,0,4,55,0,0
8028,47,1,1,0,10,0,2,44,1,0
8029,28,12,0,0,9,0,2,40,0,0
8030,18,0,0,0,10,0,4,20,0,0
8031,35,7,1,0,9,0,2,40,0,0
8032,26,1,1,0,13,0,4,25,0,0
8033,60,0,1,0,9,0,2,40,0,0
8034,32,7,1,0,9,0,2,40,1,0
8035,72,0,1,0,9,0,2,32,0,0
8036,18,0,0,0,6,0,4,30,0,0
8037,45,3,1,0,10,0,2,40,1,0
8038,21,1,1,0,10,2597,4,45,0,0
8039,45,4,1,0,13,7688,2,50,1,1
8040,31,12,1,0,10,0,2,40,0,1
8041,46,3,1,0,9,7298,2,40,1,1
8042,19,6,1,0,10,0,4,35,0,0
8043,37,10,0,0,12,99999,2,40,1,1
8044,49,12,1,0,10,0,2,44,1,1
8045,28,8,0,0,4,0,4,99,0,0
8046,33,10,1,0,14,0,4,50,0,0
8047,64,3,1,0,9,0,2,40,0,0
8048,41,4,1,0,9,0,2,40,0,1
8049,62,7,0,0,7,0,0,40,0,0
