,id,age,education_num,capital_gain,capital_loss,hours_week,over_50k,workclass,education_level,marital_status,occupation,relationship,race,sex,country
17100,17101,40,6,0,0,35,0,4,0,5,14,3,4,1,39
25959,25960,56,4,0,0,40,0,4,5,4,1,1,4,1,39
35527,35528,40,10,0,0,45,1,4,15,2,4,0,4,1,39
7591,7592,36,9,0,0,44,1,4,11,2,7,0,4,1,39
26147,26148,44,9,0,0,60,0,6,11,2,5,0,4,1,39
2966,2967,27,9,0,0,35,0,4,11,4,3,1,4,1,21
23088,23089,75,11,0,0,30,0,6,8,6,4,1,4,0,39
19425,19426,24,13,0,0,40,0,4,9,2,4,5,4,0,39
24498,24499,56,5,0,0,40,0,4,6,2,3,0,4,1,39
32038,32039,52,13,0,0,40,1,4,9,2,10,0,4,1,39
19218,19219,28,10,0,0,54,0,4,15,4,13,1,4,1,39
639,640,52,16,0,0,60,1,6,10,2,10,0,4,1,39
38550,38551,24,9,594,0,40,0,4,11,4,6,3,4,1,39
4971,4972,46,9,0,0,40,0,7,11,2,14,0,4,1,39
15454,15455,36,10,0,0,35,0,4,15,4,1,1,4,0,39
19609,19610,32,10,0,2205,40,0,4,15,4,7,2,4,0,15
985,986,63,11,0,0,20,0,4,8,0,8,1,4,0,39
2588,2589,33,10,0,0,50,1,4,15,2,4,0,4,1,39
17522,17523,26,9,0,0,40,0,4,11,4,6,3,4,0,39
19198,19199,40,16,0,0,40,1,4,10,2,10,0,4,1,39
29409,29410,39,12,0,0,50,1,4,7,2,4,0,4,1,39
40278,40279,43,9,0,0,40,0,4,11,2,3,0,4,1,39
19226,19227,36,9,0,0,40,0,4,11,2,7,0,4,1,39
46079,46080,52,3,0,2002,45,0,4,4,2,3,0,4,1,39
36695,36696,50,10,0,0,50,1,4,15,2,4,0,4,1,39
23184,23185,29,10,0,0,40,0,4,15,2,3,0,4,1,39
13686,13687,50,9,0,0,40,0,4,11,2,6,0,2,1,39
12404,12405,20,9,0,0,40,0,4,11,4,5,3,1,1,39
35680,35681,39,9,0,0,18,0,4,11,4,8,1,4,1,39
8826,8827,41,13,4386,0,50,1,4,9,2,4,0,4,1,39
20500,20501,40,13,0,0,45,0,5,9,4,10,1,4,0,39
24466,24467,26,9,0,0,35,0,4,11,0,8,4,4,0,39
44921,44922,43,4,0,0,40,0,4,5,0,8,4,2,0,39
5532,5533,42,16,8614,0,60,1,7,10,0,10,1,4,0,39
24716,24717,35,9,0,0,60,0,5,11,4,14,1,4,1,39
13018,13019,32,10,0,1876,60,0,4,15,4,12,3,4,1,39
9802,9803,40,10,0,0,30,0,4,15,0,3,4,2,0,39
10033,10034,28,9,14084,0,40,1,4,11,0,12,1,0,1,39
20707,20708,20,10,0,0,10,0,6,15,4,10,3,4,1,39
6316,6317,23,9,0,0,40,0,7,11,4,8,3,2,1,39
35104,35105,51,11,0,0,40,1,7,8,2,13,0,4,1,39
27838,27839,56,13,0,0,40,1,6,9,2,1,0,4,1,39
2123,2124,25,13,0,0,40,0,4,9,4,13,3,4,1,39
43808,43809,34,10,6849,0,70,0,4,15,4,1,1,4,0,39
12766,12767,22,10,0,0,40,0,4,15,4,12,1,4,1,39
9903,9904,37,12,0,0,65,1,4,7,2,4,0,4,1,39
20741,20742,37,9,0,0,40,0,4,11,0,3,1,4,1,39
30638,30639,25,9,0,0,60,0,5,11,2,12,0,4,1,0
29700,29701,37,9,0,0,68,0,4,11,2,3,0,4,1,39
13577,13578,55,13,0,0,55,1,4,9,2,13,0,4,1,39
37956,37957,27,13,0,0,60,0,7,9,4,10,1,2,0,39
42916,42917,45,9,0,0,50,0,4,11,2,14,2,4,0,0
10390,10391,64,9,0,0,40,0,4,11,2,11,0,4,1,39
27680,27681,38,13,0,0,45,1,4,9,2,10,0,4,1,39
46192,46193,52,14,15024,0,40,1,4,12,2,12,0,4,1,39
20715,20716,33,9,0,0,45,0,4,11,0,14,1,4,1,39
3706,3707,22,10,0,0,20,0,4,15,4,8,2,2,1,39
25657,25658,53,13,0,0,50,1,2,9,2,10,5,4,0,39
3161,3162,21,9,0,0,40,0,4,11,4,3,3,2,1,39
46104,46105,40,12,0,0,60,0,4,7,2,11,0,4,1,39
22631,22632,64,9,0,0,40,1,6,11,2,5,0,4,1,39
46648,46649,35,9,0,0,40,0,4,11,2,3,0,4,1,39
5244,5245,58,9,0,0,25,0,4,11,2,3,0,4,1,39
9467,9468,27,10,0,0,24,0,4,15,4,8,1,4,1,39
23818,23819,69,10,0,0,32,0,0,15,2,0,0,4,1,39
12072,12073,37,6,0,0,33,0,4,0,0,8,4,4,0,39
13926,13927,43,9,0,0,26,0,4,11,5,8,1,4,0,39
7133,7134,21,4,0,0,40,0,4,5,4,5,4,4,1,39
13033,13034,44,13,0,0,60,1,5,9,2,4,0,4,1,39
36925,36926,33,9,0,0,50,0,4,11,5,3,1,4,1,39
40776,40777,52,13,15024,0,44,1,4,9,2,10,0,4,1,39
21093,21094,36,13,0,0,40,0,2,9,0,10,4,2,0,39
2083,2084,42,9,0,0,45,0,4,11,0,7,1,4,1,39
44732,44733,21,9,0,0,40,0,4,11,4,7,3,4,0,39
13351,13352,26,12,5178,0,40,1,4,7,2,7,0,4,1,39
8448,8449,49,13,0,0,45,1,4,9,2,12,0,4,1,39
17346,17347,70,10,0,2246,40,1,6,15,2,4,0,4,1,39
37969,37970,27,7,0,0,40,0,4,1,5,12,1,4,1,39
40409,40410,75,9,0,0,25,0,4,11,6,1,1,4,0,39
44077,44078,20,10,0,0,20,0,4,15,4,12,3,4,0,39
9884,9885,50,14,0,0,80,1,5,12,0,4,1,4,1,39
44963,44964,37,9,0,0,75,0,4,11,0,12,4,4,1,39
17796,17797,37,10,0,0,60,1,4,15,2,4,0,4,1,39
36810,36811,33,12,0,0,35,0,4,7,2,8,5,2,0,39
31020,31021,56,10,0,0,50,0,4,15,2,3,0,4,1,39
16889,16890,33,12,0,0,50,0,4,7,0,10,1,4,1,39
10685,10686,24,13,0,0,20,0,4,9,4,10,3,4,1,39
38482,38483,46,9,0,0,60,0,4,11,2,14,0,4,1,39
17032,17033,36,11,0,0,40,0,1,8,2,13,0,4,1,39
29348,29349,28,9,0,0,50,0,4,11,2,7,0,4,1,39
12788,12789,24,16,0,0,99,0,7,10,4,10,1,4,0,9
16276,16277,24,9,0,0,40,0,4,11,2,7,0,4,1,39
19849,19850,60,16,0,0,65,1,4,10,4,10,1,4,0,39
47567,47568,36,4,0,0,45,0,4,5,2,1,0,4,1,32
29078,29079,60,9,0,0,40,0,4,11,2,3,0,4,1,39
26108,26109,34,15,0,0,50,0,4,14,4,4,3,4,1,39
20569,20570,26,10,0,0,40,1,4,15,2,3,0,4,1,39
48475,48476,42,8,0,0,30,0,4,2,2,14,0,4,1,39
7560,7561,19,10,0,0,40,0,0,15,4,0,3,4,0,39
36163,36164,39,10,7688,0,80,1,6,15,2,12,0,4,1,39
1,2,50,13,0,0,13,0,6,9,2,4,0,4,1,39
30170,30171,40,8,0,0,40,0,4,2,2,8,0,4,1,0
31105,31106,38,10,0,0,60,0,4,15,2,7,0,4,1,39
7958,7959,50,13,0,0,40,1,2,9,4,10,3,4,0,39
47532,47533,20,10,2597,0,20,0,4,15,4,12,3,4,0,39
30302,30303,28,13,0,0,40,1,4,9,2,1,0,4,1,0
23371,23372,77,13,0,0,10,0,4,9,4,10,1,4,0,39
40137,40138,77,16,0,0,40,0,4,10,6,4,4,4,1,39
41994,41995,58,9,0,0,40,0,6,11,2,7,0,4,1,39
8240,8241,76,10,0,0,8,0,6,15,6,12,1,4,1,39
41696,41697,20,10,0,0,40,0,0,15,4,0,3,2,0,39
15105,15106,44,10,0,0,45,1,5,15,0,12,3,4,1,39
24292,24293,29,9,0,0,40,0,4,11,5,1,3,4,0,39
32616,32617,21,10,0,0,40,0,4,15,4,1,3,4,0,39
2214,2215,64,9,1055,0,40,0,6,11,4,8,1,4,1,39
8612,8613,19,7,0,0,30,0,7,1,4,8,3,4,1,39
6901,6902,39,13,0,0,70,0,4,9,2,4,0,4,1,39
40640,40641,24,9,0,0,40,0,0,11,2,0,2,4,1,39
30235,30236,44,14,0,0,40,1,4,12,2,10,0,4,1,39
11301,11302,36,9,7688,0,50,1,4,11,2,3,0,4,1,39
28650,28651,38,10,7298,0,43,1,4,15,2,14,0,4,1,39
16283,16284,31,9,0,0,40,1,4,11,2,1,5,4,0,39
24187,24188,38,9,0,0,55,0,4,11,2,3,0,4,1,39
42631,42632,46,14,0,0,40,0,4,12,4,10,1,4,1,39
44725,44726,73,9,0,0,32,0,4,11,0,1,1,4,0,39
31135,31136,41,10,4650,0,40,0,4,15,0,4,1,4,1,39
36333,36334,40,9,0,0,45,0,4,11,2,3,0,4,1,39
29279,29280,17,6,0,0,25,0,2,0,4,8,3,4,0,39
8550,8551,33,13,0,0,40,1,4,9,2,10,0,4,1,39
46407,46408,51,9,0,0,40,1,2,11,2,4,0,4,1,39
45529,45530,55,10,0,0,74,1,4,15,2,14,0,4,1,39
32146,32147,39,10,0,0,65,0,4,15,0,14,1,4,1,39
16336,16337,47,14,0,0,45,0,4,12,2,10,0,1,1,19
45562,45563,17,6,0,0,15,0,4,0,4,8,3,4,1,39
43429,43430,55,5,10520,0,60,1,4,6,0,7,1,4,1,39
3122,3123,26,9,0,0,40,1,4,11,2,1,5,4,0,39
15902,15903,45,12,0,2080,40,0,1,7,0,1,4,1,1,30
21685,21686,31,5,0,0,35,0,4,6,4,3,3,0,1,39
8054,8055,42,12,0,0,24,0,4,7,0,10,1,4,0,39
16443,16444,36,14,0,0,30,0,7,12,4,10,3,4,0,39
38651,38652,49,10,0,0,50,1,4,15,2,7,0,4,1,39
4653,4654,30,9,5013,0,40,0,4,11,2,3,0,4,1,39
13774,13775,37,9,0,0,40,0,4,11,4,7,1,4,1,39
34828,34829,61,13,0,1902,40,1,4,9,2,10,0,4,1,39
37221,37222,23,10,0,0,24,0,4,15,4,1,3,4,1,39
30734,30735,49,9,0,0,40,1,4,11,2,3,0,4,1,39
10588,10589,19,10,0,0,40,0,4,15,4,1,1,4,1,39
37150,37151,67,10,20051,0,40,1,5,15,2,12,0,4,1,39
16720,16721,51,10,0,0,55,0,6,15,2,3,0,4,1,39
10477,10478,31,4,0,0,20,0,4,5,0,14,4,4,1,39
14770,14771,53,10,0,0,40,0,2,15,0,1,1,4,0,39
36696,36697,31,9,0,0,50,0,6,11,5,3,3,2,1,39
46021,46022,61,7,0,0,36,0,4,1,2,11,0,4,1,39
20844,20845,50,10,0,0,40,0,4,15,2,12,0,4,1,39
17575,17576,50,6,0,0,40,0,2,0,4,8,1,4,1,39
42106,42107,52,10,0,0,49,0,4,15,0,12,1,4,0,39
38609,38610,21,9,0,0,40,0,4,11,4,1,3,4,0,39
9984,9985,28,6,0,0,48,0,4,0,2,3,5,3,0,13
27605,27606,56,9,0,1902,40,1,5,11,2,12,0,4,1,39
24998,24999,21,10,0,0,40,0,0,15,4,0,4,4,1,39
7876,7877,44,9,0,0,40,0,0,11,2,0,0,2,1,39
3903,3904,23,9,0,0,40,0,4,11,4,8,1,4,1,8
2404,2405,54,10,3137,0,50,0,4,15,2,12,0,4,1,39
13477,13478,34,12,0,0,35,0,4,7,4,1,1,4,0,39
7063,7064,38,9,0,0,40,0,4,11,0,8,4,4,0,39
2933,2934,29,15,0,0,50,1,6,14,4,10,3,4,1,22
40277,40278,27,10,0,0,45,0,4,15,4,3,4,3,1,7
19868,19869,57,9,0,0,40,0,4,11,0,8,1,4,0,39
11030,11031,27,9,0,0,30,0,6,11,4,3,1,4,1,39
31604,31605,52,9,0,0,40,1,4,11,2,7,0,4,1,39
41042,41043,23,9,0,0,40,0,4,11,5,7,1,4,1,39
24250,24251,37,13,0,0,60,1,4,9,2,4,0,4,1,39
136,137,43,9,0,0,60,0,6,11,2,3,0,4,1,39
14561,14562,53,9,0,0,10,0,4,11,4,5,1,4,1,39
11860,11861,38,9,0,0,40,0,4,11,2,3,0,4,1,39
47318,47319,25,10,0,1564,37,1,0,15,4,0,1,4,0,39
44845,44846,66,13,2290,0,40,0,6,9,2,3,0,4,1,11
32570,32571,55,4,0,0,10,0,4,5,2,3,0,4,1,39
9500,9501,27,9,0,0,40,1,0,11,2,0,5,4,0,39
13446,13447,35,13,0,0,40,0,4,9,4,1,1,4,0,39
14768,14769,32,11,0,0,40,0,2,8,3,3,1,4,1,39
10219,10220,54,13,15024,0,60,1,4,9,2,4,0,1,1,35
8747,8748,40,9,0,0,40,0,4,11,2,1,0,4,1,39
33141,33142,23,9,0,0,40,1,4,11,2,12,0,4,1,39
8370,8371,56,4,0,0,50,1,5,5,2,3,0,4,1,39
6266,6267,31,9,0,0,40,0,4,11,2,3,0,4,1,39
19123,19124,20,9,0,0,45,0,4,11,4,9,1,4,0,39
35891,35892,58,10,0,0,70,0,4,15,2,14,0,4,1,39
26167,26168,41,13,0,1741,40,0,4,9,4,10,1,4,0,39
31036,31037,22,10,0,0,40,0,0,15,4,0,1,4,0,39
19282,19283,44,14,7688,0,55,1,4,12,2,10,0,4,1,39
25445,25446,57,9,0,0,40,0,4,11,2,4,0,4,1,39
28376,28377,49,9,0,0,16,0,4,11,0,1,4,4,0,39
10267,10268,27,9,0,0,50,1,4,11,2,7,0,4,1,39
46318,46319,57,14,0,0,40,0,4,12,2,4,0,4,1,26
21508,21509,25,12,0,0,40,0,4,7,4,1,4,4,0,39
6284,6285,41,9,0,0,30,0,0,11,4,0,1,4,0,39
34987,34988,35,9,0,0,40,0,4,11,4,3,1,4,0,39
1616,1617,46,15,99999,0,60,1,4,14,2,10,0,4,1,39
24137,24138,48,4,0,1902,40,0,2,5,2,14,0,4,1,39
32648,32649,55,9,0,0,56,1,4,11,2,12,0,4,1,39
6089,6090,34,10,0,0,40,0,4,15,2,1,0,4,1,39
42222,42223,46,11,0,1902,40,1,4,8,2,4,0,4,1,39
16753,16754,29,9,0,0,40,0,4,11,4,14,3,4,1,39
16172,16173,45,9,0,0,38,0,4,11,5,1,4,4,0,39
36215,36216,20,10,0,0,25,0,4,15,4,8,4,4,0,39
44061,44062,33,9,0,0,50,0,6,11,2,14,0,4,1,39
536,537,57,2,0,0,30,0,4,3,6,9,1,2,0,39
27866,27867,61,10,0,0,40,0,6,15,6,7,1,4,0,39
40303,40304,37,9,0,0,40,0,4,11,0,1,1,4,0,39
25852,25853,36,13,0,0,50,1,6,9,2,12,0,4,1,39
17983,17984,33,6,0,0,35,0,4,0,0,3,1,4,1,9
8200,8201,24,9,0,0,40,0,4,11,4,6,4,4,1,39
6995,6996,20,10,0,0,20,0,0,15,4,0,3,4,0,39
23996,23997,42,9,0,0,25,0,4,11,5,8,4,4,0,39
7968,7969,58,10,7688,0,45,1,4,15,2,4,0,4,1,39
48639,48640,42,10,0,0,40,0,1,15,2,1,0,4,1,39
33652,33653,38,4,0,0,40,0,4,5,2,3,0,4,1,39
2659,2660,26,15,0,0,60,0,1,14,2,10,0,4,1,4
45591,45592,21,10,0,0,13,0,4,15,4,12,3,4,0,39
42303,42304,64,10,0,0,40,0,4,15,2,4,0,4,1,39
47240,47241,28,9,0,0,50,0,4,11,4,6,1,4,1,39
11884,11885,34,9,0,0,48,1,4,11,5,1,1,4,1,39
2722,2723,19,7,0,0,40,0,4,1,4,6,3,4,1,26
9412,9413,24,10,0,0,30,0,4,15,4,6,3,4,0,39
30421,30422,24,9,2885,0,50,0,4,11,2,3,0,4,1,39
20328,20329,66,13,0,0,8,0,4,9,0,10,4,4,0,5
17533,17534,34,9,0,0,40,0,2,11,2,3,0,4,1,39
24682,24683,42,9,0,0,40,0,4,11,0,3,4,4,0,39
8902,8903,35,9,0,0,40,0,4,11,2,14,0,2,1,39
26538,26539,28,9,0,0,38,0,4,11,4,1,2,4,0,39
40504,40505,31,6,0,0,40,0,4,0,0,7,1,4,1,39
25349,25350,24,9,0,0,40,0,4,11,0,7,1,4,1,39
9633,9634,62,13,0,0,30,0,4,9,4,5,1,4,1,39
46342,46343,24,10,0,0,40,0,6,15,2,12,0,4,1,39
24100,24101,52,11,15024,0,40,1,4,8,2,10,0,4,1,39
25130,25131,29,9,0,0,80,0,4,11,1,14,0,4,1,39
37794,37795,52,14,0,0,40,0,4,12,0,10,4,4,0,39
26689,26690,40,12,0,0,40,0,2,7,2,11,0,4,1,39
44939,44940,36,13,0,0,8,0,6,9,0,12,4,1,0,35
37197,37198,25,10,0,0,48,0,4,15,4,8,1,4,1,39
20654,20655,57,10,0,0,35,0,6,15,5,12,1,4,1,39
10352,10353,35,11,0,0,45,0,4,8,0,4,1,4,1,39
48181,48182,36,9,0,0,40,0,4,11,0,14,3,4,1,39
37037,37038,37,9,0,0,40,0,7,11,0,8,4,4,0,39
19426,19427,31,13,0,0,40,0,4,9,3,1,1,4,0,39
9954,9955,32,9,0,0,55,1,4,11,2,12,0,4,1,39
6156,6157,20,10,0,0,16,0,4,15,4,8,3,4,1,39
48646,48647,29,13,0,0,40,0,4,9,2,8,0,4,1,39
21179,21180,23,6,0,0,40,0,0,0,4,0,3,2,0,39
19655,19656,32,13,0,2444,50,1,4,9,4,4,2,4,1,39
27861,27862,55,15,0,0,60,1,4,14,2,4,0,4,1,39
5506,5507,20,10,0,0,25,0,4,15,4,3,3,4,0,39
35584,35585,46,9,0,0,40,0,4,11,2,8,5,4,0,39
10703,10704,50,10,0,0,40,0,7,15,2,3,0,4,1,39
18097,18098,72,9,0,0,30,0,6,11,2,12,0,4,1,39
3168,3169,31,13,0,0,70,1,4,9,2,4,0,4,1,39
31483,31484,47,12,10520,0,45,1,6,7,4,5,2,4,1,39
22724,22725,45,13,0,0,45,0,6,9,0,10,1,4,1,10
16689,16690,31,13,0,0,38,1,2,9,2,8,0,4,1,39
31898,31899,47,13,0,2415,60,1,4,9,2,4,0,4,1,39
8167,8168,53,14,14344,0,50,1,2,12,4,4,1,4,0,39
17292,17293,19,9,0,0,25,0,4,11,4,8,3,4,1,39
1689,1690,44,16,0,0,40,1,4,10,2,10,0,4,1,39
9172,9173,26,10,0,0,40,0,4,15,4,1,1,4,1,39
26503,26504,74,13,0,0,35,0,0,9,6,0,1,3,0,39
33398,33399,37,7,0,0,40,0,4,1,2,5,0,4,1,39
28705,28706,59,14,0,0,40,1,1,12,4,10,1,4,0,0
8938,8939,30,10,0,0,50,0,4,15,0,7,1,4,1,39
15804,15805,44,9,0,1564,55,1,4,11,4,4,1,4,1,9
5788,5789,27,10,0,0,40,0,0,15,0,0,3,2,0,39
37814,37815,40,9,0,0,32,0,4,11,0,9,4,4,0,39
18298,18299,33,9,0,0,40,0,2,11,4,8,4,0,1,39
9392,9393,46,14,0,0,50,1,4,12,2,4,0,4,1,39
28138,28139,33,9,0,1741,40,0,0,11,0,0,1,2,1,39
39944,39945,51,13,0,0,50,1,4,9,2,12,0,4,1,39
18837,18838,19,6,0,0,40,0,4,0,4,3,1,4,1,39
25377,25378,40,9,3137,0,40,0,2,11,2,8,2,4,1,39
37488,37489,68,13,0,0,2,0,0,9,6,0,1,4,0,39
19664,19665,52,10,0,0,40,0,4,15,2,10,0,4,1,39
47394,47395,27,9,0,0,60,0,4,11,4,12,4,2,0,39
43,44,49,9,0,0,40,0,4,11,5,1,4,4,0,39
43376,43377,30,9,0,0,40,0,4,11,4,13,4,4,0,39
19388,19389,62,5,1055,0,22,0,4,6,4,9,1,2,0,39
8365,8366,34,9,0,0,40,0,4,11,2,10,0,4,1,0
9236,9237,23,10,0,0,40,0,4,15,4,3,1,4,1,39
18254,18255,28,5,0,0,40,0,4,6,4,3,1,4,1,8
16659,16660,20,10,0,0,45,0,0,15,4,0,3,4,0,39
994,995,35,9,0,0,45,0,4,11,4,4,1,4,1,39
21415,21416,35,10,0,0,60,0,6,15,2,8,0,4,1,39
35820,35821,67,13,0,0,10,0,0,9,2,0,0,4,1,39
21095,21096,60,4,0,0,40,0,4,5,0,7,4,4,0,39
40513,40514,31,9,0,0,55,1,2,11,2,11,0,4,1,39
7541,7542,30,9,0,0,40,0,4,11,2,3,0,4,1,39
26312,26313,63,14,0,0,3,0,0,12,4,0,1,4,0,39
12101,12102,27,6,0,0,55,0,4,0,2,3,2,4,1,39
33432,33433,36,10,0,0,50,0,4,15,4,12,1,4,1,39
23478,23479,28,10,0,0,50,0,7,15,4,1,1,4,0,39
19658,19659,24,7,0,0,65,0,4,1,2,3,0,4,1,39
11055,11056,20,7,0,0,20,0,4,1,4,3,3,4,1,39
44003,44004,19,10,0,0,35,0,4,15,4,8,1,4,1,39
20048,20049,24,11,0,0,45,0,4,8,4,13,1,4,1,39
30781,30782,66,10,0,4356,40,0,0,15,6,0,4,2,0,39
7280,7281,27,9,0,0,40,0,1,11,2,8,0,4,1,39
18559,18560,48,9,0,0,40,0,4,11,0,3,1,4,1,39
17434,17435,51,9,0,0,40,0,4,11,2,7,0,4,1,39
10009,10010,68,13,0,0,55,1,4,9,2,10,0,4,1,39
16797,16798,37,13,0,2415,50,1,5,9,2,12,0,4,1,39
41328,41329,68,9,0,0,65,0,5,11,2,5,0,4,1,39
40242,40243,28,13,0,0,55,1,4,9,2,10,0,4,1,39
32572,32573,36,13,0,0,40,0,1,9,2,1,0,4,1,39
23003,23004,30,9,0,0,60,0,4,11,4,7,3,4,1,39
47544,47545,49,11,0,0,20,0,4,8,0,8,4,4,0,39
10644,10645,43,4,0,0,40,0,4,5,2,14,0,2,1,39
17233,17234,25,9,0,0,40,0,4,11,0,8,1,4,0,26
3140,3141,44,9,0,0,65,1,4,11,2,3,0,4,1,39
16019,16020,41,11,0,0,80,0,0,8,0,0,1,4,1,39
27250,27251,48,10,0,0,40,0,6,15,4,8,1,4,1,39
26940,26941,22,9,0,0,40,0,4,11,4,12,3,4,0,0
34059,34060,37,1,0,0,30,0,6,13,2,12,0,4,1,26
34710,34711,43,12,0,0,40,0,4,7,4,3,4,4,0,39
6103,6104,41,10,0,0,40,0,4,15,2,3,0,4,1,39
37365,37366,36,9,0,0,40,1,4,11,2,3,0,4,1,39
5318,5319,39,9,0,0,56,0,2,11,2,11,0,4,1,39
44029,44030,25,13,0,0,50,0,2,9,2,10,5,4,0,39
25612,25613,59,7,0,0,40,0,4,1,2,1,0,4,1,39
29566,29567,44,9,0,0,50,0,4,11,4,6,1,4,1,39
38257,38258,55,5,0,0,48,0,4,6,2,14,5,4,0,39
9723,9724,52,12,0,0,40,1,4,7,2,13,0,4,1,39
2344,2345,44,14,15024,0,40,1,4,12,2,4,0,4,1,39
18353,18354,40,10,0,0,48,0,4,15,0,8,1,4,0,39
28841,28842,38,9,0,0,40,0,4,11,0,3,1,4,1,0
1590,1591,65,10,0,0,16,0,4,15,2,11,0,4,1,39
26619,26620,27,4,0,0,40,0,4,5,2,8,5,4,0,39
35802,35803,43,13,0,0,45,0,4,9,4,10,3,4,1,39
26950,26951,31,14,0,0,50,1,7,12,0,4,4,4,0,39
29030,29031,38,14,0,0,60,1,4,12,2,4,0,4,1,5
29195,29196,48,9,0,0,16,0,4,11,4,1,1,2,0,38
4373,4374,35,6,0,0,40,0,4,0,4,1,3,4,1,39
29928,29929,47,16,0,2002,45,0,6,10,2,14,0,4,1,39
43111,43112,47,6,0,0,38,0,4,0,0,13,4,2,0,39
38096,38097,36,10,0,1902,15,1,5,15,2,12,5,4,0,39
6397,6398,38,13,0,0,40,0,4,9,2,4,0,4,1,39
35160,35161,43,9,0,1902,40,1,4,11,2,3,0,4,1,39
38623,38624,30,9,0,0,40,0,7,11,0,4,4,4,0,39
15497,15498,61,16,0,0,40,1,4,10,2,10,0,4,1,39
22924,22925,39,11,0,0,60,1,5,8,2,4,0,4,1,39
39502,39503,55,6,0,0,45,0,0,0,6,0,1,4,0,39
33518,33519,53,10,0,0,40,1,4,15,2,14,0,4,1,39
38038,38039,57,14,0,0,45,1,4,12,2,4,0,4,1,39
11096,11097,36,13,0,0,50,0,4,9,4,10,3,4,1,39
40140,40141,56,9,0,0,40,0,4,11,2,6,0,4,1,39
1540,1541,26,9,0,0,30,0,7,11,0,1,3,4,0,39
46272,46273,28,11,0,0,3,0,4,8,0,1,1,4,0,39
41914,41915,57,13,7298,0,60,1,4,9,2,4,0,4,1,0
14415,14416,64,14,0,0,50,1,4,12,2,4,0,4,1,39
48499,48500,20,9,0,0,38,0,4,11,4,12,4,4,0,39
24816,24817,19,9,0,0,50,0,4,11,4,12,3,4,1,39
20229,20230,35,13,0,0,40,1,4,9,2,3,0,1,1,30
20269,20270,34,9,0,0,8,0,0,11,5,0,3,4,0,39
33924,33925,54,13,7688,0,40,1,2,9,2,10,0,4,1,39
30927,30928,17,7,0,0,17,0,4,1,4,8,3,2,1,39
27444,27445,28,4,0,0,40,0,4,5,2,5,0,4,1,26
15124,15125,45,6,0,0,40,0,4,0,4,7,1,1,1,40
39644,39645,59,9,0,0,40,0,4,11,0,1,1,2,1,39
31109,31110,27,9,0,0,40,0,4,11,4,8,3,2,0,39
46038,46039,23,9,0,0,40,0,4,11,5,8,4,4,0,39
2586,2587,26,7,0,0,35,0,0,1,4,0,1,4,0,11
34383,34384,58,9,0,0,40,1,4,11,2,10,0,4,1,0
265,266,37,10,0,0,75,1,5,15,2,4,0,1,1,37
26802,26803,40,4,0,0,40,0,4,5,2,3,0,4,1,8
7085,7086,55,13,0,2415,50,1,5,9,2,4,0,4,1,39
47776,47777,29,9,0,0,40,0,4,11,2,3,0,4,1,39
9409,9410,22,10,0,0,40,0,0,15,4,0,3,4,1,39
34792,34793,28,10,0,0,35,0,4,15,4,6,1,4,1,39
11945,11946,25,9,0,0,38,0,4,11,4,8,1,4,0,39
27392,27393,43,13,0,0,50,0,4,9,0,12,1,4,0,39
38782,38783,17,6,0,1721,40,0,0,0,4,0,3,4,1,39
38420,38421,30,10,0,0,50,0,4,15,4,12,1,4,1,39
39279,39280,46,9,0,0,60,0,5,11,0,8,1,4,0,39
44910,44911,22,7,0,0,25,0,4,1,0,12,2,4,0,39
19832,19833,37,12,0,0,40,0,4,7,0,3,1,2,1,39
5969,5970,32,9,0,0,40,0,4,11,4,7,2,2,1,39
23308,23309,39,13,0,1902,50,1,4,9,2,10,0,4,1,39
47659,47660,88,13,0,1816,50,0,4,9,4,4,1,4,1,0
22280,22281,59,16,0,0,40,1,7,10,2,10,0,4,1,39
35420,35421,27,13,3325,0,25,0,2,9,4,10,3,4,0,39
16255,16256,64,7,0,0,16,0,4,1,6,13,4,4,0,39
29384,29385,55,13,0,0,45,1,4,9,2,4,0,4,1,39
2800,2801,47,13,0,0,40,1,4,9,2,10,0,4,1,39
7090,7091,41,13,99999,0,65,1,5,9,2,12,0,4,1,39
33474,33475,19,9,0,0,30,0,0,11,4,0,3,4,0,39
9517,9518,27,13,0,0,40,0,2,9,4,10,3,4,0,39
4557,4558,33,13,0,0,40,0,4,9,4,12,1,4,0,39
7108,7109,48,9,0,0,40,0,4,11,4,1,1,4,0,39
18997,18998,56,9,0,0,40,0,4,11,6,8,4,4,0,39
27194,27195,51,9,0,0,40,0,2,11,6,8,4,4,0,39
34674,34675,32,14,0,1741,40,0,4,12,4,10,3,4,0,39
43222,43223,26,9,0,0,37,0,4,11,4,14,1,2,1,39
5632,5633,45,14,0,0,1,0,0,12,2,0,5,4,0,39
9155,9156,19,9,0,0,30,0,0,11,4,0,1,3,1,39
9716,9717,62,13,0,0,40,0,4,9,2,7,0,4,1,39
46347,46348,53,10,0,0,40,0,4,15,4,1,2,4,0,39
14944,14945,35,9,0,0,40,0,6,11,2,3,0,4,1,39
41988,41989,38,13,0,0,41,1,4,9,4,10,1,4,1,39
18194,18195,59,5,0,0,12,0,0,6,0,0,1,4,0,39
38260,38261,34,14,0,0,30,0,4,12,2,8,0,4,1,39
32410,32411,29,9,0,0,25,0,4,11,4,12,1,4,0,39
